stimulus_id,dynamics_rms_Mean,fluctuation_peak_PeakPosMean,fluctuation_peak_PeakMagMean,fluctuation_centroid_Mean,rhythm_tempo_Mean,rhythm_attack_time_Mean,rhythm_attack_slope_Mean,spectral_centroid_Mean,spectral_brightness_Mean,spectral_spread_Mean,spectral_skewness_Mean,spectral_kurtosis_Mean,spectral_rolloff95_Mean,spectral_rolloff85_Mean,spectral_spectentropy_Mean,spectral_flatness_Mean,spectral_roughness_Mean,spectral_irregularity_Mean,spectral_mfcc_Mean_1,spectral_mfcc_Mean_2,spectral_mfcc_Mean_3,spectral_mfcc_Mean_4,spectral_mfcc_Mean_5,spectral_mfcc_Mean_6,spectral_mfcc_Mean_7,spectral_mfcc_Mean_8,spectral_mfcc_Mean_9,spectral_mfcc_Mean_10,spectral_mfcc_Mean_11,spectral_mfcc_Mean_12,spectral_mfcc_Mean_13,timbre_zerocross_Mean,timbre_lowenergy_Mean,timbre_spectralflux_Mean,tonal_chromagram_peak_PeakPosMean,tonal_chromagram_peak_PeakMagMean,tonal_chromagram_centroid_Mean,tonal_keyclarity_Mean,tonal_mode_Mean,tonal_hcdf_Mean,target
3cZMIJq5gis,0.904704,4.42464,3371.807005,4.765293,122.656647,0.084602,2.866416,3434.562398,0.510957,3733.634749,1.629294,6.314608,11311.959839,7293.606186,0.801373,0.141487,24138.492805,0.586991,2.083786,-0.007245,0.363501,0.004949,0.058176,0.134136,-0.002745,0.098122,-0.06326,0.073012,-0.01356,0.067075,-0.063519,1666.054889,0.516295,898.994531,61.24983,1.0,67.01353,0.416769,-0.01117,0.167799,mixed
3vqm0DO40gU,0.952941,3.351287,1175.077138,4.126362,113.548141,0.078346,2.735461,2414.461509,0.4557,2749.185685,2.568823,14.67662,7807.729979,4644.221958,0.752486,0.096827,25075.478882,0.691197,1.900273,-0.554719,0.604709,-0.011647,0.223331,0.193468,0.140898,0.174981,0.070852,0.033484,0.00357,-0.0612,0.062396,1132.937347,0.513426,748.074223,59.394907,1.0,66.537747,0.467553,-0.02508,0.165877,boys
3ysC1-foJT4,0.958209,4.533197,2180.533858,4.940014,136.156502,0.082482,4.072554,4009.911193,0.555266,3950.699979,1.143044,4.268803,11827.925198,8397.050218,0.811049,0.14896,38651.117852,0.746979,1.686569,0.259278,0.455718,0.013837,0.010923,0.051772,0.060471,-0.096991,0.001663,0.021813,0.041913,0.004944,-0.036844,2016.587302,0.493056,854.319175,59.707927,1.0,66.033231,0.462267,-0.011415,0.149851,girls
4Hl1wINuquM,0.862954,3.827593,1647.013039,3.969322,132.646128,0.107835,1.875454,3397.082607,0.475773,3721.774009,2.04621,12.992846,10936.111987,7375.92567,0.783063,0.138131,17186.02536,0.489964,2.206495,0.268484,0.163623,0.032573,0.13055,0.046993,0.050416,0.01642,-0.034288,-0.017422,-0.018231,0.015724,0.094902,1538.055358,0.543648,744.79865,57.597315,1.0,64.673817,0.498182,-0.015246,0.126566,mixed
04YHrUko8yI,0.9205,2.820609,2293.103544,4.355271,105.02404,0.082039,4.136873,2930.516539,0.42751,3356.885709,2.044745,9.694756,9981.281632,6035.181726,0.765071,0.115199,25823.740385,0.605244,2.375159,0.189885,0.346389,0.163713,0.222593,0.201981,0.055403,0.03741,-0.002336,0.116587,-0.075035,-0.063452,-0.030244,1330.809816,0.511656,875.139663,57.089719,1.0,63.508872,0.409803,-0.00901,0.160954,boys
4bLSlZyZRXc,0.948447,3.601671,2946.375069,3.989298,133.902613,0.065484,4.509165,4053.064837,0.553789,3974.838345,0.963725,3.48708,11793.380136,8786.579477,0.816122,0.137532,37664.267895,0.710763,1.542834,0.502909,0.406772,0.206693,0.014805,0.124695,0.063447,0.124015,0.080007,0.100387,0.119694,-0.005966,0.071006,1889.484663,0.434356,914.004342,53.614052,1.0,62.490456,0.430212,-0.011468,0.158092,boys
4e-j6uyqKxI,0.970482,4.809603,2759.95624,4.662945,141.584945,0.070154,4.454291,3424.209129,0.571548,3374.440466,1.473794,5.740245,10227.032361,6848.586607,0.812782,0.1261,34763.652393,0.724977,1.54155,-0.168087,0.219219,-0.113965,0.129344,-0.07672,0.139286,0.148969,-0.278277,0.015079,-0.135909,-0.086416,0.025773,1889.94898,0.40051,875.934524,62.955214,1.0,68.454424,0.557244,0.016066,0.150402,girls
4fMS076F8pU,0.946952,3.944511,1908.060522,4.00843,120.831453,0.087588,2.70779,3787.98761,0.593709,3856.286562,1.33055,4.645817,11804.036617,8043.007212,0.789463,0.130683,11587.399541,0.823747,1.077184,-0.293706,0.706692,0.351395,0.30983,0.078879,-0.054579,-0.024936,0.033362,-0.01284,0.026413,-0.118336,-0.05432,1977.510408,0.525396,853.525456,61.583278,1.0,68.009017,0.531902,-0.033017,0.150062,girls
4ih5OAZKZQA,0.882621,3.749602,2194.010603,4.105613,109.672747,0.100857,2.905045,2370.089695,0.47756,2649.078089,2.483197,12.488191,7732.445457,4375.196145,0.756204,0.087867,22689.103658,0.69041,2.01859,-0.42403,0.623122,-0.072793,0.203441,0.105835,0.078135,0.067272,0.025044,0.055731,0.05647,0.026354,0.040615,1272.481481,0.509877,882.767901,59.540434,1.0,66.97834,0.397565,-0.002408,0.163562,mixed
04ww4xZ8pH4,0.892719,2.067813,2145.689845,4.116113,127.280983,0.087692,3.642473,4020.930003,0.614384,4029.562651,1.337395,4.470587,12758.349209,8365.678871,0.832277,0.159766,23816.267662,0.472218,1.092145,-0.361715,0.510414,-0.122511,0.135281,0.060811,0.175476,0.015917,0.068492,-0.042951,0.138904,-0.005414,0.064788,2109.707835,0.423639,702.520907,54.624207,1.0,65.683894,0.390121,-0.003409,0.169064,mixed
5KIK9JG9Ebs,0.931376,2.957664,1996.726753,4.405369,136.391763,0.068888,3.22445,2535.717508,0.431813,3256.490746,2.199643,10.664073,9227.052896,5526.148999,0.756135,0.125582,21868.436113,0.404926,1.621409,-0.039542,0.446477,0.198313,0.27136,0.117537,0.162883,0.097715,0.165668,0.13865,0.138634,0.074835,0.087612,850.866551,0.519064,701.961562,47.082084,1.0,59.460607,0.433064,0.007537,0.171772,no actors
5PEpjVowR90,0.83998,3.46371,1646.280991,4.570138,129.903906,0.111306,3.176861,2854.762645,0.439776,3363.144321,2.043613,8.406146,10055.328315,5757.643978,0.758351,0.126828,15187.014996,0.673401,2.049082,0.335093,0.432684,0.077488,0.238143,0.088995,0.121867,-0.007011,0.161358,0.08437,0.033701,0.064788,0.042143,1250.565854,0.576585,763.979117,60.107184,1.0,63.903113,0.500564,-0.034389,0.162488,boys
5P9kXntCLPw,0.931194,2.481127,1859.387211,4.011758,147.134091,0.071146,3.778416,3916.466526,0.611867,3813.196131,1.265346,4.346405,11999.973989,8041.372025,0.838466,0.154518,35511.194692,0.615119,1.233805,0.11062,0.482351,0.07934,0.136418,0.168816,0.161752,0.05462,0.112873,0.134126,-0.052569,-0.0403,-0.085276,2104.773609,0.543338,934.747306,58.749609,1.0,66.128298,0.491978,0.005751,0.157877,mixed
5RVqzWqVpME,0.89241,3.761508,4068.037937,4.376737,117.85437,0.079621,2.541975,3703.714761,0.533776,3951.303188,1.561865,6.119455,11957.280583,7832.804208,0.781238,0.147545,10514.010329,0.687987,1.445055,0.156829,0.433971,0.029257,0.147508,-0.038819,0.035541,-0.144496,-0.104051,0.027151,0.055187,0.024233,0.157765,1637.70903,0.521739,922.476651,65.468456,1.0,67.609051,0.415856,-0.015747,0.169005,mixed
5cU-BzR-fek,0.850985,3.995873,2465.325976,3.953178,119.370105,0.090123,3.718386,3196.67939,0.527734,3221.275617,1.783357,7.652171,9697.688948,6314.260282,0.788234,0.103468,18748.68029,0.710041,1.607196,0.101079,0.211017,0.08464,0.069411,0.08978,0.090455,-0.076213,0.089577,0.003917,0.064882,0.092161,0.032855,1697.47929,0.556213,944.585039,64.625124,1.0,67.550084,0.397441,-0.008671,0.160829,mixed
5cthvmrEpJ4,0.846992,4.259564,1278.711927,4.287177,111.871593,0.112215,2.853374,3192.216109,0.492732,3417.463785,1.784224,7.02034,10598.730327,6397.18594,0.781073,0.128815,17910.07335,0.598264,1.818106,0.298827,0.470704,-0.061906,0.142639,-0.082515,0.184556,-0.038648,0.028161,0.122668,-0.027337,0.181833,0.086042,1558.753933,0.548143,888.283488,59.015889,1.0,65.065692,0.416066,-0.012538,0.159219,boys
5fxq9sCyMqM,0.917312,4.144972,2909.371008,4.517419,113.81386,0.075421,4.967328,4079.998802,0.583191,3631.950987,1.412109,5.837196,11428.326988,7718.37759,0.808479,0.135383,62374.446174,0.77277,1.759448,-0.161564,0.359646,-0.332659,0.056173,-0.07703,0.05686,-0.070405,-0.172572,-0.057132,-0.071844,-0.07008,-0.094329,2610.635538,0.457847,1046.375779,68.753838,1.0,70.979695,0.410816,-0.022996,0.163526,mixed
5o0l0bpeTaQ,0.864185,3.427262,4201.660722,4.546795,107.266555,0.09,2.800888,3745.011924,0.547425,3743.785485,1.313783,4.73148,11559.486052,7776.581518,0.817335,0.141457,16009.308411,0.521391,1.883241,0.442873,0.163058,-0.033888,-0.049882,-0.02317,0.078379,0.06538,0.072524,-0.003927,0.008916,-0.02131,0.041384,2034.961598,0.565284,911.080824,62.899267,1.0,66.223164,0.451078,-0.011769,0.167824,mixed
6NL_inUJ-yE,0.883527,3.711472,2658.91823,4.001027,124.655313,0.086806,3.153914,3588.051601,0.542903,3604.182372,1.641113,6.470855,11329.966402,6917.82411,0.794046,0.137207,35107.216941,0.625882,1.715829,0.216683,0.604707,-0.160234,0.406558,0.063119,0.188582,-0.029887,0.060589,-0.026298,0.098155,-0.088464,-0.116699,1815.245327,0.490654,861.487106,61.210134,1.0,67.884811,0.464793,0.000411,0.154546,girls
6Pv0_aeYoCE,0.865113,4.272991,2138.87221,4.175947,114.125292,0.093947,3.872201,3669.63783,0.569719,3468.725481,1.505794,6.026884,10948.855651,7013.938665,0.797462,0.135573,21057.967481,0.777591,1.419476,-0.024966,0.380575,-0.135747,0.202654,0.047589,0.040217,-0.015708,-0.072146,-0.023364,-0.011568,0.010067,0.110201,2158.387097,0.552258,963.021531,66.075501,1.0,69.2648,0.454501,-0.020155,0.168676,mixed
6Rg3FFuShGI,0.895521,4.115179,2373.482562,3.942106,124.944793,0.086016,2.72743,3235.369849,0.534107,3313.932693,1.74713,7.129144,10241.760675,6375.010664,0.805488,0.118432,50786.469207,0.49315,1.780148,-0.142915,0.496604,0.218363,0.049135,0.273872,-0.152325,-0.028027,0.026633,-0.065419,0.001527,-0.006018,-0.002134,1782.881152,0.444178,902.41835,56.963403,1.0,66.485109,0.523808,-0.028367,0.142212,no actors
6UKj4It_B44,0.885308,3.498826,1260.999669,3.973765,122.150733,0.068333,2.566173,2141.802835,0.395283,2851.60016,2.761072,15.319391,7930.446385,4311.373197,0.756192,0.100161,32961.049648,0.360277,2.243692,-0.154434,0.566365,-0.02215,0.194443,0.029236,0.107168,0.020748,0.062059,0.010356,0.044092,0.031085,0.001884,898.496169,0.503831,681.789065,49.786687,1.0,62.592676,0.511455,-0.015365,0.16299,no actors
6ZhSFjnUvBs,0.940835,3.556002,1801.821109,4.39425,110.418217,0.073237,3.025002,4276.533679,0.554519,4074.475133,1.19618,6.131903,11741.858095,8835.428504,0.831289,0.164536,43342.605558,0.525645,1.880227,0.244395,0.016856,0.250716,0.237661,0.22647,0.092383,0.043624,0.042867,0.063923,0.021637,0.04849,0.023705,2071.933054,0.444351,668.742635,51.843853,1.0,62.702871,0.493073,0.003585,0.14045,boys
06_OXzp1jh0,0.810695,4.500971,3421.469206,4.03266,108.461785,0.101395,3.353323,3232.694349,0.533712,3214.714872,1.927415,8.195298,9915.620901,6163.892493,0.783841,0.129528,18016.589598,0.643425,1.460677,0.13856,0.42152,0.042655,0.074942,0.186234,-0.000525,-0.031715,0.074944,-0.071144,0.057403,-0.09946,-0.041027,1766.436782,0.565517,908.112115,62.368069,1.0,67.46064,0.386886,-0.021826,0.170559,mixed
6cYp20jojU0,0.852077,3.143706,3429.01222,4.09258,115.713901,0.062857,7.143732,2954.391079,0.461374,3242.061155,2.040214,8.931766,9811.591629,5777.48834,0.762464,0.111147,19369.810353,0.7487,1.869246,0.184131,0.418136,-0.1601,0.138634,0.122517,-0.107311,0.153754,-0.006234,0.047006,-0.023423,0.051352,-0.098382,1406.774194,0.483871,976.202168,64.112994,1.0,67.363852,0.355825,-0.00929,0.157494,mixed
6q8reMr7gNA,0.947449,3.935646,3437.403365,4.74557,107.930427,0.067327,5.099115,4260.32172,0.608046,3992.37826,0.93033,3.309345,11761.191504,9067.359082,0.829732,0.144005,38092.514317,0.624412,1.659433,0.395352,0.669844,-0.179395,0.157647,0.159576,0.089689,-0.096214,0.030948,-0.087132,0.078696,-0.058185,0.086218,2473.266932,0.47676,863.255339,56.855946,1.0,65.825991,0.558598,-0.010345,0.14978,mixed
6sKnzn9diL8,0.901143,5.279993,3126.49612,4.01117,108.418088,0.07475,5.857574,3274.32579,0.485739,3598.351866,1.698763,6.619633,10806.367932,6878.125418,0.763595,0.132867,21166.898126,0.851812,1.81978,0.356171,0.381367,0.078008,0.152038,-0.054337,0.126628,0.012675,0.051049,-0.124632,-0.089799,-0.209652,-0.196473,1462.331691,0.453202,855.42573,66.431925,1.0,68.594253,0.441537,-0.007889,0.171802,girls
6yR2CgfoRbo,0.903445,4.929222,2449.902898,3.934876,137.148707,0.086703,3.113684,3048.296961,0.479708,3483.165386,1.855859,6.969272,10746.672654,6289.335258,0.752136,0.125014,19697.684154,0.996527,1.859837,0.13762,0.354786,-0.174537,0.361514,-0.186323,0.09076,-0.096706,-0.158571,-0.091507,-0.155915,-0.094999,-0.150099,1288.624,0.5264,799.111805,71.377113,1.0,70.084017,0.460557,-0.012389,0.165882,girls
7I-gYw0HVvU,0.979282,3.927454,1220.827167,3.915455,117.539563,0.072385,3.856736,3174.006123,0.511974,3593.093924,1.657401,6.117063,10859.322584,6794.02552,0.797314,0.136985,28443.307844,0.73739,1.706617,-0.243358,0.33855,-0.173086,0.24455,-0.132049,0.154388,0.068698,0.156132,-0.023466,-0.180004,-0.10365,-0.066788,1411.219048,0.500952,679.364214,56.637115,1.0,66.550128,0.643362,0.019885,0.126809,no actors
7PXUuEIDJnE,0.874357,3.606873,5172.933474,4.038572,103.65049,0.0908,4.645026,2942.577749,0.483345,3101.598871,2.041491,10.602528,8929.397552,5964.58627,0.758988,0.105932,15342.161006,0.709142,1.730754,-0.08522,0.336265,-0.22012,-0.003887,-0.215926,-0.025125,0.105817,0.017576,0.067368,0.055309,0.056481,-0.098705,1337.934426,0.554098,661.767964,64.299191,1.0,67.901744,0.491024,-0.021832,0.147439,no actors
7V_e5xlmSqM,0.929523,4.49375,1616.49741,3.997689,139.490002,0.098824,3.375331,3742.898554,0.616328,3397.635909,1.289418,5.600487,10442.474879,7277.836544,0.832925,0.13188,34030.281557,0.729492,1.156508,0.129877,0.335122,-0.036865,0.077282,0.033687,0.131852,-0.038111,-0.024218,0.002447,0.005455,0.080737,0.025515,2152.00542,0.612466,900.950862,58.053369,1.0,67.021458,0.42387,-0.00776,0.154343,boys
7ZEF-H-Cyno,0.899832,4.116401,2668.650878,4.562853,145.986448,0.085238,3.582282,2955.238584,0.522837,3097.285278,2.139807,10.049521,9457.061599,5607.634722,0.781838,0.116945,20586.577941,0.727888,1.727542,-0.451551,0.443973,-0.398189,0.130231,-0.014762,0.016501,0.064747,0.007739,-0.000402,0.107237,0.038838,0.0556,1593.534799,0.556777,991.132195,68.522182,1.0,70.41551,0.414212,-0.002801,0.167904,mixed
7bB2elKsUFE,0.928555,4.111991,1895.285936,4.074566,126.824797,0.07521,4.505146,3386.631544,0.424157,3749.759156,1.736453,7.182712,11199.762228,7150.683111,0.759091,0.127,21298.87266,0.969689,2.890577,0.450036,0.450828,-0.192279,0.262647,-0.064961,0.1395,0.190419,-0.059705,0.029701,-0.077529,-0.090889,-0.103193,1637.839586,0.486417,784.639507,60.373134,1.0,65.800923,0.452366,-0.023191,0.160012,girls
8Dq2peBijDw,0.947862,3.880834,2855.812308,4.204081,124.346372,0.072692,3.472622,2329.762366,0.397163,2740.765552,2.585438,14.071965,7786.25514,4503.839433,0.753513,0.088655,29592.146101,0.678405,2.624198,-0.065079,0.243575,0.014114,0.068862,-0.092696,-0.110444,0.066548,-0.151519,-0.034048,0.015354,-0.109403,0.184962,1219.634146,0.520906,931.03194,65.548789,1.0,67.244716,0.483082,0.002208,0.15147,mixed
8D5akawtCjg,0.892526,4.163983,2051.708198,4.156862,132.214463,0.110395,3.870599,3974.670977,0.584504,3826.118716,1.271256,4.605125,11923.005403,8132.113326,0.814324,0.151244,24150.974618,0.791951,1.390721,0.109095,0.398605,-0.177777,0.121885,-0.008131,0.024705,-0.107349,0.009486,-0.086666,-0.050236,-0.10116,0.013887,2081.432258,0.491613,905.592973,64.911008,1.0,68.936054,0.430434,-0.004813,0.161493,girls
8Mm00joqGFs,0.821134,3.835328,2174.358448,4.563303,125.633823,0.096859,4.14336,3012.965715,0.463371,3095.991088,2.353348,13.401155,9271.343363,5585.545823,0.75124,0.106329,34481.411744,0.604282,2.553103,-0.011649,0.574419,-0.064862,0.147614,-0.072879,0.030035,0.011934,0.014369,0.069743,-0.06056,0.036446,-0.012422,1670.25878,0.536969,811.162816,64.218294,1.0,68.494674,0.479376,-0.005721,0.161511,no actors
8ZKSazAgj7Q,0.905402,2.138438,2225.352243,4.038016,110.490739,0.104694,2.392761,3717.559871,0.533666,3907.132311,1.26889,4.346369,11858.205838,8028.466797,0.817601,0.155497,24292.165206,0.506245,1.760953,0.134011,0.181019,0.261915,0.143119,0.189378,0.113552,-0.033807,-0.005657,0.054932,0.005923,0.007766,0.038549,1691.579861,0.532986,746.521366,55.07474,1.0,63.672983,0.434583,-0.018095,0.150423,boys
8Zc4RGbyQ8g,0.757341,3.957061,2058.233851,4.41689,129.928773,0.304828,2.484121,2372.379817,0.377452,2848.989426,2.560595,12.743923,8337.140391,4660.72699,0.74706,0.08687,24250.15469,0.491829,2.784349,0.054358,0.235006,-0.031701,0.040986,-0.09437,-0.057901,-0.123301,0.009624,0.040941,-0.050129,-0.000802,0.059952,1320.828829,0.616216,686.981319,62.040057,1.0,66.360779,0.494635,-0.008244,0.140391,mixed
8hm_SPwqUw4,0.92483,2.53451,1921.375204,4.09872,117.710535,0.068673,3.960764,4155.512853,0.607803,3954.686066,1.202491,4.267004,12333.97029,8525.314566,0.827979,0.150511,35290.044292,0.695606,1.3985,0.182873,0.450246,-0.091442,0.198667,-0.039724,0.008481,0.0522,-0.079929,0.030073,0.001846,0.054775,0.025177,2436.582447,0.465426,898.186388,65.039142,1.0,68.933282,0.521945,0.014116,0.152825,girls
8lAb35KuYVw,0.954757,1.318007,2608.374622,4.023643,121.567722,0.063248,5.000392,2549.247609,0.469415,2872.018942,2.306315,11.295597,8450.031207,4797.664224,0.761212,0.103206,41481.175421,0.5998,1.833614,-0.234885,0.777979,0.033935,0.287882,0.334255,-0.04001,0.261608,0.201101,0.196081,0.005953,0.107157,0.104628,1183.843188,0.392031,850.155418,50.676547,1.0,62.663564,0.423492,0.003123,0.141632,mixed
8m1YNv41CKc,0.926618,2.611819,3536.011201,4.05832,115.962061,0.062745,3.479302,3810.14018,0.603521,3654.52645,1.336058,4.961336,11408.999634,7760.879517,0.806614,0.13176,26093.76545,0.751263,1.318092,0.286269,0.702855,0.037303,0.201393,0.145184,0.133127,0.043678,0.09169,-0.078323,0.021329,-0.054234,-0.03597,2168.743961,0.434783,916.899598,61.556338,1.0,67.772936,0.446585,-0.022584,0.157178,girls
8on6Bja3ymY,0.926656,3.409171,2362.567071,4.636953,133.945513,0.072,5.397886,3940.943839,0.585062,3749.546395,1.291846,4.673397,11703.597932,7989.546793,0.829797,0.154281,39429.972012,0.696931,1.484944,-0.006988,0.453223,0.129953,0.048567,0.177772,-0.043303,0.028295,0.067453,0.127743,0.069643,0.110445,0.110627,2236.896552,0.500821,1001.766099,61.683833,1.0,66.778785,0.438329,-0.02065,0.15105,boys
8x2cXDumjKU,0.859275,2.477449,2748.728501,4.026782,124.585212,0.085159,4.284765,3969.719132,0.621,3628.723137,1.266757,4.649545,11537.885071,7767.837975,0.819487,0.130737,18346.251478,0.846577,1.299053,-0.039772,0.254033,-0.032908,0.050435,-0.154977,0.024097,-0.009638,-0.110958,-0.126491,-0.149068,-0.05205,0.057691,2272.880524,0.523732,909.341864,70.884744,1.0,71.858233,0.509833,-0.001479,0.16102,girls
8y6pDQTKjrk,0.965146,3.772804,1748.894418,4.609535,160.891451,0.059846,5.802393,3843.80588,0.56236,3784.785221,1.305104,4.780545,11753.343773,7821.86594,0.825024,0.148265,64699.691257,0.635729,1.782941,0.316954,0.413394,0.167491,0.130784,0.175379,0.055495,0.001298,-0.068596,-0.009362,0.013588,-0.024762,0.026691,2190.285344,0.472114,970.967973,59.644831,1.0,65.819766,0.492072,-0.031882,0.156917,mixed
9-RTErCdQCY,0.921247,3.684831,2826.167044,4.321134,111.093876,0.072727,3.941805,3657.729283,0.594308,3458.189951,1.437912,5.416622,10771.810905,7208.28206,0.821443,0.140314,31904.656819,0.695012,1.225674,-0.395078,0.103742,-0.132035,0.033102,0.116738,0.032042,-0.009017,-0.067039,-0.062045,-0.072551,-0.069831,0.001886,2093.59443,0.48738,908.073227,67.744107,1.0,70.657044,0.458619,-0.03807,0.150851,girls
9AVeLwg2LAw,0.85031,2.478477,2465.697035,4.034042,125.128362,0.08,3.51244,3272.689662,0.537362,3408.139129,1.685071,6.307212,10505.649508,6494.952393,0.800873,0.12822,35743.689848,0.620273,1.794486,0.203429,0.438905,0.01458,0.053068,0.216412,-0.073311,0.011169,0.078322,-0.115019,0.086672,0.011607,0.044331,1713.759036,0.533735,892.799331,63.920951,1.0,67.866004,0.439559,-0.025181,0.158517,boys
9CRrye6_oFo,0.910871,3.97231,1809.435443,4.257865,126.94279,0.078947,6.462005,3518.391117,0.585048,3476.503385,1.377531,4.858585,10718.822532,7226.965048,0.829828,0.137644,33078.671364,0.750538,1.526296,0.100968,0.447763,0.041332,0.082969,0.012434,0.017808,0.045532,0.03756,0.034862,0.060564,-0.002951,-0.031353,1934.403292,0.516049,998.770662,60.569719,1.0,66.871394,0.402307,-0.010576,0.148278,boys
9IDLZyqx-60,0.91988,3.132756,1484.589436,4.257865,125.639026,0.077806,4.731538,3109.117026,0.560134,3163.64898,1.878193,8.186026,9611.508234,6031.138894,0.804718,0.120278,30333.770464,0.714517,1.545931,-0.282663,0.484084,-0.051074,0.004526,-0.09204,0.097826,0.052633,-0.072571,0.000614,0.058336,0.044275,0.053921,1720.264055,0.500852,950.50984,64.453967,1.0,68.523989,0.404909,-0.022849,0.156334,boys
9cEyFO2Eqo4,0.887692,4.12796,1871.909399,4.091491,124.444472,0.105427,2.156494,3457.040816,0.572218,3385.858177,1.551926,5.93217,10406.12279,6859.674394,0.803993,0.131095,24479.417458,0.826227,1.460842,-0.022316,0.395544,0.175781,-0.0733,0.081763,-0.025032,-0.042407,0.010015,-0.001738,-0.072222,-0.041217,-0.103572,1889.691739,0.495684,868.179224,67.755403,1.0,69.678161,0.446313,-0.021093,0.162427,no actors
9cy0NymlDV0,0.823533,3.981489,2527.544568,4.343735,123.981662,0.107385,2.079262,3497.178299,0.579228,3195.458591,1.798058,8.33554,9860.299562,6468.283153,0.767598,0.126056,11866.172495,0.640388,1.315097,0.007046,0.183796,-0.289706,0.061342,-0.281297,-0.026474,-0.210068,-0.150642,-0.094152,-0.068873,-0.2162,-0.049237,2062.428198,0.563969,824.021896,74.065464,1.0,73.157774,0.479259,-0.014036,0.15643,girls
9h4cr4C1rhc,0.689958,3.232398,2127.700909,4.091409,118.585906,0.101407,3.937465,2519.903184,0.438263,2767.897884,2.587217,13.176896,8089.767596,4633.589718,0.744844,0.100433,10166.310153,0.417246,1.518855,-0.09235,0.265801,0.158992,-0.078617,0.039309,-0.026461,-0.074022,0.037309,0.002562,0.044772,0.029892,0.052114,869.001692,0.585448,776.814661,64.182548,1.0,67.565325,0.257265,-0.007457,0.165019,no actors
9lIP11Pbu10,0.846603,4.29592,3775.88865,4.774751,130.25175,0.085645,4.238072,3064.914125,0.52824,3176.214238,1.977221,9.726367,9296.255829,6100.209884,0.775852,0.1264,13673.340454,0.665285,1.54486,-0.06188,0.387981,-0.195506,0.069539,-0.140715,-0.23677,-0.072036,-0.136636,0.032407,0.109054,-0.017149,0.044764,1380.104167,0.602431,864.906175,66.511724,1.0,68.975506,0.477601,-0.036552,0.147316,girls
9rz8E3s3CUY,0.92837,3.770133,2948.449527,4.038896,111.239225,0.068812,4.155684,3906.757131,0.587029,3559.287064,1.410211,6.175633,10978.277267,7312.789114,0.80142,0.132057,27486.045668,0.730168,1.394641,0.113492,0.444842,-0.154,0.336052,-0.085537,0.087987,0.015793,-0.03059,0.039424,-0.121859,0.036622,0.081245,2310.67734,0.463054,843.797369,63.39333,1.0,67.479652,0.457371,-0.015937,0.153067,girls
11tm3fB0E2g,0.938474,4.320912,2869.210969,4.187909,121.498578,0.080778,4.353825,3494.26253,0.529367,3466.659686,1.655247,7.306635,10533.78457,6929.915918,0.796209,0.128572,41170.677597,0.736392,1.880545,-0.090504,0.417346,-0.00379,0.016034,0.241693,0.063641,0.044615,0.071052,0.034737,0.104624,0.124856,0.093459,1899.94702,0.447682,922.648418,57.876569,1.0,65.35659,0.421644,-0.013002,0.15847,mixed
14kqmlI3G80,0.950094,4.27155,1603.15128,4.037235,122.793588,0.063468,3.956688,3285.871708,0.518558,3582.354492,1.554821,5.828552,10811.043938,6965.579839,0.804874,0.140232,33142.717172,0.544851,1.538451,0.323172,0.706445,0.274717,0.085001,0.19382,0.214985,-0.029878,0.310826,0.094223,0.117253,0.01079,0.054801,1527.019355,0.503226,867.777117,53.98509,1.0,62.771637,0.461942,-0.035454,0.163038,boys
26hYGh4SYX4,0.870766,3.564169,2167.059655,4.193317,131.62688,0.071818,4.075814,3252.845331,0.57125,3334.177126,1.571378,5.955391,10257.968272,6564.902648,0.815136,0.130608,42409.060281,0.581386,1.130256,-0.030977,0.417277,0.168883,0.251229,0.180522,0.185667,0.08273,0.10654,0.093134,0.035952,-0.015758,0.008946,1531.465452,0.471526,854.727411,58.373997,1.0,65.586202,0.412739,-0.018464,0.1531,boys
26jBFBmrmr4,0.991013,3.303661,1647.534319,4.602434,131.684259,0.07252,2.948487,3527.109286,0.573342,3690.763115,1.25895,4.250911,10984.048462,7548.088882,0.831471,0.145839,40885.688065,0.460833,1.19516,0.267999,0.357781,0.239677,0.184384,0.143411,0.260752,0.236514,0.231148,0.222014,0.156664,0.043113,0.043929,1621.183246,0.539267,692.959504,49.981054,1.0,61.441014,0.605285,0.052251,0.150726,boys
